Composite Element REF	Hugo_Symbol	Group	TCGA-N5-A4R8-01	TCGA-N5-A4RA-01	TCGA-N5-A4RD-01	TCGA-N5-A4RF-01	TCGA-N5-A4RJ-01	TCGA-N5-A4RM-01	TCGA-N5-A4RN-01	TCGA-N5-A4RO-01	TCGA-N5-A4RS-01	TCGA-N5-A4RT-01	TCGA-N5-A4RU-01	TCGA-N5-A4RV-01	TCGA-N5-A59E-01	TCGA-N5-A59F-01	TCGA-N6-A4V9-01	TCGA-N6-A4VC-01	TCGA-N6-A4VD-01	TCGA-N6-A4VE-01	TCGA-N6-A4VF-01	TCGA-N6-A4VG-01	TCGA-N7-A4Y0-01	TCGA-N7-A4Y5-01	TCGA-N7-A4Y8-01	TCGA-N7-A59B-01	TCGA-N8-A4PI-01	TCGA-N8-A4PL-01	TCGA-N8-A4PM-01	TCGA-N8-A4PN-01	TCGA-NG-A4VU-01	TCGA-NF-A4WU-01	TCGA-NA-A4QW-01	TCGA-N9-A4Q1-01	TCGA-N9-A4PZ-01	TCGA-NF-A4X2-01	TCGA-NF-A4WX-01	TCGA-NG-A4VW-01	TCGA-QN-A5NN-01	TCGA-N9-A4Q7-01	TCGA-N9-A4Q3-01	TCGA-ND-A4WF-01	TCGA-ND-A4WC-01	TCGA-ND-A4W6-01	TCGA-NA-A4QV-01	TCGA-NA-A4QX-01	TCGA-N8-A4PP-01	TCGA-NA-A4R1-01	TCGA-ND-A4WA-01	TCGA-NA-A5I1-01	TCGA-N8-A4PO-01	TCGA-N8-A56S-01	TCGA-NA-A4QY-01	TCGA-NF-A5CP-01	TCGA-QM-A5NM-01	TCGA-N9-A4Q8-01	TCGA-N8-A4PQ-01	TCGA-N9-A4Q4-01	TCGA-NA-A4R0-01
cg08993267		NA	0.0372169025014878	0.0400891934762092	0.0415390247706867	0.0407265823504761	0.0368834737718925	0.0408921898517615	0.040969987274646	0.047594548741082	0.0304763519190148	0.0330587408722098	0.0404926601657186	0.0336157733468756	0.0404800741342975	0.0536230686591453	0.0460360259038135	0.0366692810975603	0.0308585358521715	0.0322398118608391	0.0245778333356516	0.0359963492611508	0.0378763924606052	0.0375858905512421	0.0545858466275881	0.0511131177218032	0.0336931382924367	0.0423954963845594	0.0431944746169494	0.0387187414028306	0.0532186216122776	0.0368597433429199	0.0492697281276473	0.0390232479602461	0.0519296120991936	0.0425362997441208	0.041361882973074	0.0347171258663223	0.0411656841123925	0.0357049904928458	0.036632317145756	0.0449103484003788	0.0351669077327284	0.0466455163014227	0.0468794907233585	0.053488100778406	0.0396507244701788	0.0508378322807425	0.0315041334742821	0.0314492599327142	0.0398624374035243	0.0374089674249093	0.0315450245551824	0.0410346040593635	0.0523758134845603	0.0435205072823029	0.0443957593458442	0.0420486740344906	0.0391761463113128
cg09118625		Body5'UTR5'UTR	0.873515871852465	0.891012864508416	0.868494817972541	0.833559332994249	0.812597135809023	0.84961332918855	0.877828095895698	0.801659824055781	0.855933515629379	0.666252285576977	0.846309001874892	0.860518965299908	0.817059483583754	0.672162049832874	0.727994598150597	0.841202345540755	0.847880495584291	0.90288262222292	0.753618189673621	0.864418230323419	0.656261884728522	0.83188322366383	0.852942336562295	0.870949481842693	0.877404554325403	0.891842698643167	0.809500395849805	0.894064671109062	0.701408705057247	0.81009937912601	0.865163336233672	0.817377024907015	0.925549727543543	0.840652357912171	0.902686652953809	0.738823837642722	0.793303438968909	0.743879319293416	0.845228282654391	0.847050105653637	0.788422613105534	0.790898891876846	0.882427447860179	0.849750165443458	0.818079442219192	0.274172086933572	0.868134084328115	0.846776986790133	0.777945868073029	0.854162989199624	0.829496811678313	0.430941898831381	0.898468600978779	0.869830156930086	0.80607714176639	0.799340052939095	0.701890528268459
cg09126273		NA	0.101637554564556	0.0857690273375048	0.083604590826729	0.069990598575714	0.0602227689340301	0.106825491853703	0.0543422007880283	0.102191438235841	0.0702899232907305	0.0594735971013635	0.0709510004022784	0.0614072104987579	0.100802270471873	0.0981693067968013	0.0615676326211284	0.0540191388140244	0.0438450333712659	0.0644105166085297	0.0813111870157901	0.0692459647200571	0.510260969382256	0.0710130386129408	0.0919342261694909	0.0714886245977994	0.0675524112982667	0.0770346988360387	0.0589228968099551	0.0719609565308985	0.054322468952695	0.112809278813526	0.0643475734081537	0.0959643549120826	0.0654002411596624	0.0988403293515207	0.0752860431702959	0.0750434406713997	0.0664681005569361	0.103228400617987	0.0695387320667449	0.0598336785518834	0.0575230602673691	0.135173673797181	0.0690855416782291	0.074272190966567	0.425098507671366	0.0498906651774615	0.0481195251540295	0.062907490164424	0.0679695433843119	0.0764867974590573	0.0478758786103068	0.0582537352330223	0.103778873016654	0.0597426227163851	0.113285412499395	0.0558356837143623	0.112697650083402
cg09150232		NA	0.0867174888867854	0.65832225775774	0.330665996836077	0.399144158072396	0.585630500483367	0.303477723679866	0.302932838243487	0.581258746005617	0.877818174256341	0.307025945281153	0.458779712469542	0.253122050002425	0.492006884858389	0.266928540936334	0.361964916277333	0.0931972273592758	0.140052287262014	0.193230849896059	0.574368925473004	0.713570267286493	0.366186644876976	0.501623086831709	0.305668602029693	0.6590950032667	0.233171377109295	0.618089966034069	0.197502236158283	0.200025445161544	0.256838359301194	0.468537833844678	0.11482495017639	0.887239852239337	0.208278923329937	0.693128169647508	0.458435949642567	0.489578583941178	0.354847318672287	0.456628184979474	0.526863818106004	0.309802721628146	0.469538351233813	0.667813869214791	0.332718854888332	0.157043781676053	0.330235825940589	0.372603349450282	0.331366581015532	0.342227397314756	0.0603000956942997	0.320572788534216	0.481269414689662	0.548799763949258	0.47914990896575	0.149296867209868	0.49317842121529	0.421238001859057	0.387393329688133
cg09226684		BodyBody	0.122039481011456	0.150776062628686	0.0946876202932138	0.138508120236384	0.12050763876744	0.112412560600837	0.108261350015314	0.143387077662184	0.11408637056007	0.113534672208758	0.115148765173702	0.124244684593861	0.157836733117705	0.214961349602043	0.125014664927467	0.103350435967344	0.101286733353994	0.109582803310705	0.120078584345367	0.129638942858269	0.133156849069224	0.139483386063817	0.120185221886247	0.170027145606216	0.112908346731527	0.125198878885414	0.107766176798904	0.106825885523924	0.161216636819001	0.15735805544074	0.17561816930272	0.13429591607819	0.140289116737365	0.163945583903586	0.122256892438423	0.110796603904298	0.140495299921294	0.262024223898513	0.127584145221909	0.133128033569022	0.123661423344838	0.128979055693947	0.115878748989035	0.138112766307546	0.136921144050832	0.230300344124776	0.13125510820883	0.136183701883401	0.142997509539559	0.122925814223068	0.119783456088787	0.118581247487697	0.0989224485296316	0.125574691537914	0.154143412857661	0.149133658677802	0.145022417992672
cg09254939		BodyBody	0.0440877386940475	0.057169049857354	0.0344064057212456	0.0702547064621705	0.0530786668320368	0.0451106648406124	0.0471030545314858	0.0566716403497465	0.0342190872739916	0.0433925657034687	0.044265676151032	0.0385954401632256	0.0583401380708742	0.244347957520727	0.0502452407530492	0.045259261058469	0.0412955581628614	0.0313297822994062	0.049285705134451	0.0507606593581718	0.0455168443936774	0.0547492621608679	0.0599667073260211	0.0742304944619322	0.0527595766432109	0.0534491709385541	0.0613962575364653	0.0394949381456316	0.0646800664701873	0.0442945602160594	0.0617910938579745	0.0690385664638175	0.0479258346051147	0.0506227205916464	0.0556451922952921	0.0470520433514816	0.0475031725867832	0.111140676421049	0.0459495385351934	0.0678094057408251	0.0601092253323778	0.0634984752949372	0.0469240170773947	0.0444462048335665	0.0455856718300439	0.0588602572324255	0.0349684844114084	0.0654527575426465	0.0568605860901145	0.0421440960000029	0.0529896292919633	0.052829258396703	0.0414954440563054	0.0606553944149459	0.0642646680511583	0.0473614260932346	0.1011898581414
cg09262269		5'UTR	0.0528054443029475	0.0641225477063523	0.0619046140770368	0.0757645816651644	0.0746412720515155	0.0484327038859553	0.0441001755456127	0.0605834620594275	0.0498948484619122	0.0445190750392696	0.0580052506010655	0.117219445632894	0.0782167394238092	0.104357014514192	0.0575062627588052	0.043180264490713	0.273353184513664	0.0600438208332845	0.0835660518010016	0.0715399546107025	0.0620008533342971	0.0733173845291255	0.0653539388646154	0.0621503255258725	0.0533965723945889	0.0874478406700047	0.10011251855198	0.0554483499588752	0.138419663683079	0.0962631532012532	0.103202455122934	0.0426065204020601	0.0763517855061677	0.0875153498072017	0.0684782554015038	0.0759595190564546	0.0524940795695126	0.152406849862718	0.0638291344113773	0.0606752586107126	0.0795859749261598	0.131635975017071	0.0601310925373811	0.0630581257372083	0.0812346386385464	0.115035590072357	0.0758788212845771	0.0650472773092604	0.0711039431810363	0.06168813560673	0.12531565039494	0.0639667502424575	0.0562781574975367	0.0552815733739796	0.128771260073951	0.118603126558608	0.0725642052533549
cg09280976		Body	0.85249000963727	0.372068067325055	0.814586289669302	0.836917980132652	0.883622934091351	0.335624494518261	0.560816288266538	0.546727404713676	0.474173712546788	0.824524318876776	0.484390137026429	0.458299081135214	0.858256542100549	0.606748230607214	0.561307564352673	0.871561313243373	0.778258606176856	0.911871791808433	0.469657773009539	0.864163236262532	0.825254665989113	0.352800006563516	0.515070611626135	0.920103965422922	0.810645538581906	0.488807668386193	0.888142173223584	0.388074679859615	0.847600852335026	0.630713043967422	0.418658914080334	0.622895266280588	0.920690891252561	0.891741796909362	0.677429082636588	0.635659384165327	0.854142713267786	0.529005050112593	0.536760751336856	0.864223843537648	0.806924622573152	0.413925577883675	0.769656597237391	0.569307272856132	0.730253137915731	0.909908506613391	0.492916253717022	0.614534849101437	0.924749173418793	0.814905845211049	0.85889033079061	0.798992886736101	0.912364713833821	0.830529300844607	0.804859713226692	0.820789260969363	0.702319165743041
cg09437522		NA	0.428443630488136	0.263780243703302	0.683998556177762	0.659164898254879	0.376666966137774	0.409889774775606	0.510712143799003	0.771580733281163	0.253493380504963	0.116236898388448	0.131226436108664	0.396486326861397	0.402639472615629	0.510707970812077	0.20630428050457	0.254936145110925	0.133177283263421	0.100647247017105	0.38378365914202	0.378468735349934	0.136232833688607	0.386590944221307	0.316814479729472	0.0941947096035224	0.438150403372744	0.304344994935512	0.172058422022296	0.494747227641321	0.4053970820865	0.293467212595764	0.803182300634269	0.625384247822028	0.321169460953554	0.451915756543171	0.244850082814996	0.398068649850045	0.201419801134478	0.486523187764957	0.0876842879795419	0.375789102215024	0.590856417057517	0.484827313554378	0.463293894029849	0.521769322109833	0.62555382234513	0.0911049885480361	0.313107622006466	0.303565718961489	0.0974974118971487	0.224328070249682	0.419895113291433	0.158002437578798	0.0736065031670877	0.0745586329410895	0.365386558234099	0.467759388411937	0.332461034239855
cg09542745		BodyBody	0.0244532053093374	0.026454925618315	0.0211458828179941	0.0395241457839912	0.018563458297727	0.0189667957853891	0.0223082063331835	0.0182923603951585	0.0213364461048485	0.0236324696467257	0.023600784904122	0.0199957125480108	0.0246467787485957	0.0263754631394641	0.0247071940905118	0.0206338932326291	0.0288477308133788	0.0249473645030528	0.0226688652173272	0.0289566663819593	0.036835914098129	0.0203614126686315	0.023002120033994	0.0497474906160361	0.0257973549124022	0.0204121543072678	0.0291811340394022	0.0270339680028341	0.025340615749516	0.0260895510254695	0.0288003230189639	0.0292774138297463	0.0271058521744083	0.025962027469536	0.017975895099444	0.0329953676758639	0.0245595484040068	0.0317851381580405	0.0225298254076275	0.0261044096709596	0.276585940742622	0.0240569424506856	0.0239263053815704	0.0290555052086497	0.0300628915081198	0.0687506249346266	0.0256862846726189	0.0252224967264424	0.0297738830497129	0.0218112121320335	0.0283478906036613	0.0228419186130088	0.0273952732903884	0.0328954797314794	0.0357519000389132	0.0204810654178012	0.0386410437857073
cg09573795		TSS1500	0.859665939518644	0.814465528632447	0.861319129658795	0.88884682175459	0.49897058799601	0.785133538284889	0.351706541832549	0.866069846223361	0.736126610127458	0.690438287515128	0.890946242462775	0.896613535093293	0.83951903366055	0.59451838694891	0.772945159575982	0.894914649908857	0.731893718579338	0.91842337371003	0.699649374639505	0.884258721543774	0.849135244338983	0.943414994010119	0.80946210525435	0.931848332932654	0.817146955506384	0.611616623361961	0.715880367379435	0.900254918196107	0.907163014003809	0.741558172258498	0.889726747570461	0.925713916536331	0.7869562072482	0.715972668569563	0.306207484112657	0.325296301519365	0.38509905612616	0.648835246717285	0.451009959540689	0.931872004735149	0.840751957393053	0.784918883873342	0.433793501689942	0.896615119075283	0.641426483845686	0.946197359374163	0.915102138038406	0.835219084391552	0.956126339435934	0.869685558744895	0.878116985748304	0.542518505308726	0.87624035650014	0.894025114466969	0.812415397583358	0.863325535588185	0.588667886671316
cg09598225		TSS200	0.0666427973397447	0.061936080519471	0.0960859417923965	0.123280933261185	0.0613730494622842	0.0569728990879205	0.0624265920967615	0.0585713026963003	0.0587365120324932	0.0474070101703046	0.0953325239703713	0.0604581125612207	0.0439995403272078	0.06265153880286	0.0643125494780504	0.0411868130442608	0.0458918931090862	0.066327808521561	0.0873931249523989	0.06193822148778	0.051649149420596	0.0447873569577776	0.0663370465132332	0.0904228722722022	0.0903561162505296	0.0606226605072093	0.0622785846375848	0.0610574094575191	0.057290816548087	0.0580707531701509	0.0499881268564088	0.0555386794670279	0.0653350280464445	0.122071889053219	0.0580326679088117	0.0633579594173192	0.0736137963215195	0.0831751775218372	0.0524141031597949	0.0468282063189813	0.0776089259228255	0.0657568663382844	0.0569842611004134	0.0651712792326537	0.0980712928457988	0.065454287686907	0.0632845480354367	0.065514512172786	0.0506985726679621	0.0499691211471066	0.0591896041917169	0.0571626369402409	0.0957852640008668	0.0574587536081848	0.0656008438086868	0.0643904938221322	0.0508036247345082
cg09626984		5'UTR	0.0741594824795951	0.199040803399551	0.752018013823608	0.750160424796093	0.210335818857828	0.0895803489770409	0.183879575547084	0.724726863551751	0.059930377278449	0.700596394475931	0.0993153902879079	0.797232208777421	0.502882518099246	0.38107924527338	0.774842894485866	0.637786892193471	0.531459680871698	0.0659699364072422	0.603436094027195	0.725928148097947	0.707317122275611	0.0864768080017027	0.571304530539563	0.721278854347457	0.37553660745951	0.153265737316574	0.112234677656825	0.102716454589844	0.808639818085445	0.258382248407774	0.435737712592087	0.2190716571033	0.563375345423488	0.534548948409322	0.286189894381806	0.517308603676494	0.545512596656161	0.514158351203671	0.745679043553576	0.769059767271705	0.600060816643687	0.2437242090885	0.385364027215959	0.209735336026298	0.500837135717668	0.81077208623689	0.0844310047161316	0.704013271723137	0.194588442463314	0.100890757381327	0.633638705659582	0.640278039128281	0.678553763940786	0.77747674964196	0.62616228012535	0.0897993900708004	0.489837736780102
cg09637363		TSS1500	0.438985249605313	0.398094473088964	0.43705602014714	0.446291911194879	0.576528798149893	0.599973735455322	0.710318990426154	0.705956429015612	0.292375414646412	0.504702262284423	0.428402319577545	0.363186299822442	0.372473532439791	0.49107703967012	0.507937732789265	0.300675335891171	0.349989910594633	0.392425103250478	0.483609263926449	0.42363075638032	0.82271867608562	0.816686250443501	0.698080812163039	0.307491204324749	0.38224145892454	0.439247169869873	0.325816559965801	0.530513637028317	0.704052499521255	0.560429171145258	0.696898593621744	0.668624985735438	0.514653994865663	0.712066318656725	0.394900075332464	0.480787651572475	0.566491439227001	0.602582428000653	0.460637603590342	0.487679828042236	0.3662233936352	0.586011965107913	0.554539408954379	0.601538217825019	0.434312234467382	0.746427436531589	0.491490573283658	0.273196470043984	0.388015982020824	0.290799012032213	0.450541826422713	0.683352932280836	0.691550400543472	0.345137032630715	0.467609920653043	0.385290168587804	0.560877394016938
cg09643313		NA	0.105924243100642	0.0369447859234566	0.0327515217949519	0.0586126272186573	0.0362816367126885	0.0443861713550314	0.0473220631718464	0.0448066387368681	0.0418893848097003	0.0308096826775695	0.0439444919895856	0.0335644340116145	0.0508893467859694	0.0395831857440969	0.0470711861673752	0.0373140487879791	0.0475911061145236	0.0351076068878179	0.0376782484953377	0.0400690627819696	0.0347733014055239	0.0273775084558208	0.0426046665563211	0.0369756128772224	0.0367655537637066	0.0561812903184895	0.0333739420208329	0.0649017388238911	0.0513004624720298	0.0794831111640336	0.0506516720309757	0.0542814375500108	0.0427844634490288	0.0487955522201936	0.038311714213504	0.0279815582255208	0.0460303334896978	0.0686311036355841	0.038553874566936	0.0459151727919129	0.0502035612157843	0.0508269694785689	0.0377099779815675	0.0460821102391204	0.0443133507283659	0.0514122652958696	0.0330689255199978	0.0476579107446881	0.0330592840716521	0.0449406478868357	0.040245688134612	0.0427564271661002	0.0602863524530547	0.031880755268583	0.0483480529277616	0.0388360483210673	0.100710627233295
cg09748975		Body	0.972877657669244	0.839734715504534	0.955005642518876	0.777202189849573	0.427482334713047	0.773265458484654	0.25927488768015	0.944504881689815	0.561497955501539	0.717178190180725	0.928454783924479	0.965627694464218	0.861604598059673	0.571093205845604	0.958029847143236	0.934209733146091	0.827728676358252	0.930471658704436	0.765572274064049	0.865646010926199	0.912237034253436	0.977637213201791	0.752136752196592	0.981355248300798	0.87287538808679	0.636482506244799	0.794804561094997	0.977857446211241	0.977532001278029	0.714159255522878	0.944179654302482	0.971124534969272	0.84121885666494	0.728649084364307	0.288584966306523	0.295614588215721	0.508002152270519	0.776490962885609	0.166431136694984	0.953336770746791	0.877006340371228	0.809997185361547	0.626833177356777	0.89880332043195	0.723715438447776	0.970663914572211	0.978405666278629	0.90136883393817	0.974286615570609	0.874295235951206	0.902178899379246	0.600663413927839	0.875876803648976	0.95451103711739	0.777157073684125	0.970910743347024	0.624479644675207
cg09837943		5'UTR1stExonBody5'UTR1stExon1stExon5'UTR	0.825710194313108	0.894983900476016	0.401137891439283	0.28084990202947	0.239580495878889	0.877157520553619	0.198725445225547	0.594995820314942	0.927779543707254	0.144596571450701	0.292905028946298	0.285624599219723	0.614953641089507	0.489374089971245	0.104004223429872	0.273020304778927	0.268701969962648	0.212673610104827	0.421132322881355	0.228141904156618	0.272858126445704	0.918492914170511	0.130254560382281	0.314294991444895	0.211184659599092	0.48501350211472	0.103691035893047	0.455279642549282	0.926843443637305	0.611053206602638	0.900743089450219	0.679694113198119	0.315868006288841	0.197073300620073	0.531970059594895	0.690543577010006	0.317994357676378	0.495505762611147	0.857289841160509	0.117150703000039	0.591412955035064	0.301486098465248	0.348842842819202	0.907926037561444	0.465507208000078	0.869720547768926	0.342034768392713	0.356665414924983	0.616237293566201	0.652591376687478	0.304156322343799	0.40533890727146	0.585317949680771	0.773302563505469	0.220529406153157	0.136313496810852	0.646152918272398
