geneID	Symbol	MSK-PCa8_ORG	MSK-PCa9_ORG	MSK-PCa10_ORG	MSK-PCa11_ORG	MSK-PCa12_ORG	MSK-PCa13_ORG	MSK-PCa14_ORG	MSK-PCa15_ORG	MSK-PCa16_ORG	MSK-PCa17_ORG	MSK-PCa18_ORG	MSK-PCa19_ORG	MSK-PCa20_ORG	MSK-PCa22_ORG	MSK-PCa24_ORG
ENSG00000223758.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223759.2		0	0.07	0.03	0.12	0.06	0.15	0.25	0.09	0	0.16	0	0.08	0.05	0.1	0.07
ENSG00000223780.2		0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0
ENSG00000223781.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223907.1		0.02	0.04	0.02	0	0.02	0.08	0.01	0	0	0.12	0	0.13	0	0	0
ENSG00000223925.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223981.1		0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223983.1		0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.21
ENSG00000224002.1		0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0
ENSG00000224005.2		0	0.07	0.48	1.72	0.95	0.57	1.05	0.71	0.09	0	0.37	0.62	1.06	0	0
ENSG00000224036.2		0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0
ENSG00000224037.2		0.07	0.01	0.1	0	0	0	0.03	0.16	0	0	0.04	0	0	0	0.06
ENSG00000224113.2		2.18	1.01	4.87	4.07	1.65	4.27	4.32	4.08	1.51	1.48	1.54	2.56	3.07	4	5.68
ENSG00000224130.1		0	0.01	0	0	0	0	0.04	0	0	0	0.01	0	0	0	0
ENSG00000224196.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224198.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224199.1		0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224201.3		0	0	0	0	0	0.49	23.01	0	0	0	0	0	0	0	0
ENSG00000224226.4		0.31	1.54	1.27	0	0.03	1.82	0.26	0.55	3.35	0	0	0.43	0.46	0	0.4
ENSG00000224235.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224298.2		0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0
ENSG00000224303.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224441.1		0	0.28	0	0.99	0	0	0.46	0.32	0.11	0.14	0.51	0	0	1.33	0
ENSG00000224460.1		0.26	0.16	0	0	0.51	0.19	0	0.55	2.31	0.12	0	0	0	0	0
ENSG00000224474.2		0.79	0.08	0	1.03	1.73	0	0.62	0.85	0.29	0	0	0	0	0.58	0
ENSG00000224503.2		0.16	0.02	0	0	0	0	0.06	0	0.04	0	0	0	0	0	0
ENSG00000224512.2		1.32	0	0.08	0	0.22	0	0	0	0	0	0	2.57	1.31	0	0.2
ENSG00000224581.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224615.1		0	0	0	0	0.86	0	0.27	0	9.92	0	0	0	0	0	0
ENSG00000224623.1		0	0.03	0.12	0.11	0.11	0.07	0	0	0.02	0	0	0.24	0.09	0	0
ENSG00000224676.1		0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.14	0
ENSG00000224804.4		0	0.01	0.2	0	0.07	0	0.04	0	0.08	0.21	0	0.1	0.04	0	0.18
ENSG00000224813.2		0	0	0	0	0	0	0	0	0	0	4.85	0	0	0	0
ENSG00000224828.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224838.2		1.15	0.09	0.8	0.24	3.88	0.22	0.34	0.31	0.11	0.4	0.49	0.14	0.12	0.22	0.54
ENSG00000224849.2		0	0	0	0	0.24	0	0.14	0.19	0	0	0	0	0	0	0
ENSG00000224850.1		0	0.02	0	0	0.26	0	0	0	0	0	0	0	0	0	0
ENSG00000224867.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224871.1		0	0	0	0	0.21	0	0.09	0	0.11	0.1	0.14	0.13	0	0	0
ENSG00000224882.2		2.53	4.39	0.84	0.95	8.79	1.48	0.45	2.4	4.04	0.68	0	0	0.09	2.47	0
ENSG00000224911.1		1.69	0.06	0	0	0.15	0.8	0.98	0	0.27	0.13	0.55	0.18	0	0	0
ENSG00000224930.2		0.22	0.01	0	0.36	0.07	0	0	0.12	0	0	0	0.05	0	0	0
ENSG00000224937.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224956.5		10.68	1.09	3.7	5.78	8.13	9.76	14.28	2.87	0.65	9.92	0.89	2.14	0.88	0	0
ENSG00000224997.1		2.05	0.69	1.69	1.09	0.17	1.97	2.48	1.44	0.47	2.85	0.39	1.3	2.15	0.07	0.58
ENSG00000225010.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225015.1		0	0.04	0.07	0	0	0	0.08	0.12	0.08	0	0	0	0	0	0
ENSG00000225049.1		0	0	0	0	0	0	0	0	0.26	0	0	0	0	0	0
ENSG00000225070.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225119.3		1.36	0.78	1.32	1.51	3.75	1.84	2.88	0.86	3.72	1.42	2.4	1.38	1.69	0.28	1.41
ENSG00000225135.1		2.12	0.42	2.38	0.82	0.3	1.06	1.36	0.65	0.38	0.52	0.37	7.93	0.28	1.62	1.83
ENSG00000225157.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225241.3		23.33	12.02	18.45	20.9	12.22	20.57	39.22	15.7	15.23	10.84	17.99	15.18	9.82	14.88	21.67
ENSG00000225261.1		0	0.02	0	0.07	0	0.18	0.03	0	0.02	0.13	0.09	0	0	0	0
ENSG00000225273.3		2.66	3.6	2.45	7.08	5.6	3.13	5.84	3.22	1.99	2.32	2.88	1.88	2.36	0.51	2.72
ENSG00000225278.3		0	0.22	0.2	0.57	0	0.48	0	1.79	1.77	0.26	0.29	0.32	0.1	0	0.56
ENSG00000225302.1		6.07	1.98	1.4	3.99	1.37	3.18	5.95	2	1.12	2.63	3.34	1.98	0.85	6.49	2.51
ENSG00000225322.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225353.2		0	0.01	0	0	0	0	0	0	0.27	0	0	0.14	0	0	0
ENSG00000225373.4		43.52	51.98	28.03	22.63	14.04	49.56	64.94	34.23	43.39	16.61	41.78	33.61	11.54	6.06	13.45
ENSG00000225410.1		3.1	1.2	0	2.91	2.45	11.13	4.62	0	204.15	4.5	1.45	4.96	9.11	4.46	0
ENSG00000225414.1		0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0
ENSG00000225485.3		4.24	6.01	2.13	2.54	35.41	0.13	5.08	106.91	9.14	0.14	1.56	0.13	0.11	0	4.12
ENSG00000225490.1		0	0	0	0.07	0	0	0	0	0.36	0	0	0	0	0	0
ENSG00000225529.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225597.4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225646.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225667.1		0	0	0	0	0	0	0.13	1.03	0	0	0	1.4	0.13	0	0
ENSG00000225679.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225745.4		0.07	0.17	0	0.09	0	0	0.13	0	0	0	0.04	0.54	0.15	0	0
ENSG00000225782.1		0	0.13	0	0.05	0	0.04	0.06	1.08	1.32	0	0.68	0	0	0.08	0
ENSG00000225784.5		0	0.21	0.07	0.28	0.28	0.09	0.18	0.36	1.88	0.11	0.17	0.26	0.07	0.17	0
ENSG00000225786.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225812.1		0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225892.3		1.33	0.97	1.94	1.88	1.17	4.7	5.02	2.29	2.14	1.52	0.32	0.46	0.88	0.06	0.47
ENSG00000225894.1		0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0
ENSG00000225946.1		0.07	0.41	0	0.21	0	0.14	0.14	0	0.04	16.03	1.03	0.16	0.75	0	0
ENSG00000225962.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225995.1		0	0	0	0.22	2.82	0	0	0	0	0	0	0	0	0	0
ENSG00000225996.2		0.34	0.16	0.1	0.46	0.65	0.49	0.31	0.16	0.02	0.29	0.04	0.46	0.34	0.05	0
ENSG00000226044.1		0	0.01	0	0	0.55	0.1	0	0	0	0	0	0	0	0	0
ENSG00000226104.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226129.1		0.65	5.94	0	0	0	0	0	0.21	33.75	0	0	0	0	0	0.23
ENSG00000226170.1		0.05	0	0	0	0	0	0	0	0	0.02	0	0	0	0.03	0
ENSG00000226202.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226335.2		0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226368.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226381.3		9.06	3.97	5.96	10.55	19.37	3.63	8.75	1.16	5.68	20.6	0	18.19	1.64	1.22	8.3
ENSG00000226505.1		0.1	0.05	0	0.41	0.13	0.07	0	0	0.02	0.19	0	0.14	0.08	0	0.08
ENSG00000226524.2		0.11	0.07	1.08	0.05	0.38	0.29	0.29	0.65	0.14	0.27	0.45	1.65	0.09	0.08	0.3
ENSG00000226546.1		0	0	0	0.03	0.85	0	0.13	0	0.2	0.08	0	0	0	0	0
ENSG00000226574.1		0	0	0	0.02	0	0	0.09	0	0	0	0	0.1	0	0	0
ENSG00000226598.1		3.74	0.16	0	0.09	0.87	2.77	0.35	1.88	0	0	0.5	0	0	0.33	0
ENSG00000226613.1		0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0
ENSG00000226615.1		0	0	0	0	0	0	0	0	27.68	0	0	0	0	0	0
ENSG00000226637.1		0.48	1.91	1.15	0.71	1.16	3.03	2.92	0	1.68	3.05	0.54	0.89	1.17	3.09	1.32
ENSG00000226667.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226675.1		0.7	0.31	0.72	0.61	0.35	0.42	0.86	0.55	1.07	0.47	0	0.17	0.04	0	0
ENSG00000226684.2		0	0	0	0.11	0	0	0.41	0	0	0	0	0	0	0.38	0
ENSG00000226740.1		0.14	0	0	0	0	0	0	0	0.14	0	0	0	0.04	0	0
ENSG00000226786.2		0	0	0.46	0	0.38	0	0.04	0.1	0.05	0	0	0	0	0	0.25
ENSG00000226852.2		0	0	3.16	0.43	0	0.72	2.48	0.12	1.29	0.97	0	2.15	0	0	4.98
ENSG00000226880.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41
ENSG00000226894.3		0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0
ENSG00000226897.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226907.4		3.07	0.02	0	0	0	0	16.45	0	0	0	4.87	0	0	0	0
ENSG00000226958.1		353.93	64.09	439.37	327.11	294.38	56.24	212.03	388.39	593.87	107.16	683.16	486.81	450.41	324.55	0.21
ENSG00000226974.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227005.1		0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0
ENSG00000227084.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227112.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227114.1		0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0
ENSG00000227116.1		0	0.06	0.14	0	0.26	0	0.08	0	0.09	0	0	0	0	0	0.54
ENSG00000227135.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227136.2		0	0.01	0	0.04	0	0	0	0	0	0.13	0	0.27	0.04	0	0
ENSG00000227164.2		0	0.11	2.14	0.37	0.09	0.05	0.04	12.28	0.1	0.15	0.21	0	0	0	1.21
ENSG00000227184.3		3.79	3	0.41	5.56	7.39	1.92	5.31	4.8	6.69	2.91	4.7	1.2	1.15	0.53	0.26
ENSG00000227185.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227194.1		0	0	0.91	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227208.1		0.46	0.64	0.03	0.01	0	0	0.38	0.05	0	0.11	0	0	0.01	0	0
ENSG00000227216.2		0	0	0.42	0	0	0	1.16	0	0	0	0	0	0	0	0.48
ENSG00000227239.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227285.1		0.1	0.82	1.02	0.2	0.18	1.13	2.16	0.71	0.02	0.12	0.54	0.42	0.04	0.63	0.91
ENSG00000227310.2		0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0
ENSG00000227318.4		0.13	0	0	0.2	0	0	0	0	0.36	0.04	0	0.03	0.25	0	0
ENSG00000227319.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227325.1		0	0	0	0.12	0	0	0	0	0.13	0	0.08	0	0	0	0
ENSG00000227332.1		0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0
ENSG00000227363.1		0	0	0	0	0	0	0.04	0	0.05	0	0	0	0	0	0.19
ENSG00000227415.1		0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0.1
ENSG00000227450.2		1.5	1.3	0.92	2.28	1.31	0.86	4.2	3.38	0.46	0.73	0.62	0.26	0.47	0.73	0.75
ENSG00000227468.4		0	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227469.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227490.1		0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0
ENSG00000227552.1		0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0
ENSG00000227558.4		0.35	0.04	0.13	0.73	0	0.07	2.83	0.19	5.81	0.09	0	0.1	0.03	0	0.05
ENSG00000227569.1		0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.21
ENSG00000227628.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227637.1		0.39	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0
ENSG00000227675.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227691.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227778.2		0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0
ENSG00000227781.4		1.32	0.75	2.68	1.04	3.05	0.57	5.35	1.56	0.23	0.47	1.26	0.41	1.21	1.11	3.34
ENSG00000227792.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227821.1		0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0
ENSG00000227839.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227844.1		0.46	0.03	0	0	0	0.09	0.34	0.05	0	0	0	0.04	0	0	0
ENSG00000227921.1		0	0.01	0.08	0.53	2.01	0.09	0.09	0.83	0.15	0.05	0.04	0.08	0	0	0.01
ENSG00000227997.3		0	0	0	0	0	0	0	0.24	0.01	0	0	0.02	0	0	0
ENSG00000228012.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228032.1		0	0	0	0	0	0	0.84	0.05	0	0.09	0	0	0	0	0
ENSG00000228155.1		0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0
ENSG00000228214.2		0.09	0.13	9.31	0.04	0.29	0.16	0.79	0.23	0.16	0.01	0.11	1.51	0.01	0.05	16.58
ENSG00000228243.2		9	0.92	7.62	3.54	0	0.79	0	0	0	0	1.84	0	0	3.38	6.57
ENSG00000228265.1		3.83	4.95	1.62	5.79	3.92	4.41	4.57	4.75	6.71	4.53	6.14	3.9	1.01	0.93	1.26
ENSG00000228273.2		0	0	0	0	0	0	0	0	0	0.13	1.46	0.04	0.03	1.78	0
ENSG00000228313.3		0.67	0.15	0	0.29	0.3	0.35	0.19	0	0.1	0.13	0	0.04	0.13	0.16	0.06
ENSG00000228326.1		0.2	0.02	0.14	0	0	0	0.08	0.43	0	0.09	0.23	0.1	0.08	0	0
ENSG00000228389.1		0	0.02	0.13	0.04	0.02	0.15	0.01	0	0.02	0.01	0	0.28	0.42	0	0
ENSG00000228418.2		0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0
ENSG00000228512.2		0	0	0	0	0	0.12	0	0	0.15	0	0	0	0	0	0
ENSG00000228534.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228537.1		0	0	0	0.09	0	0.06	0	0	0	0	0	0.09	0.05	0	0
ENSG00000228616.1		0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0
ENSG00000228617.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228682.2		0	0.07	0.04	0	0	0.08	0	0	0	0.11	0	0.03	0	0	0
ENSG00000228704.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228733.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228745.3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228798.1		0.18	0	0	0.58	0	0	0	0	0.04	0	0	0.08	0.08	0	0
ENSG00000228858.1		0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0
ENSG00000228865.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228871.2		0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0
ENSG00000228920.1		0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0
ENSG00000228962.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228972.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228989.1		9.49	2.13	16.86	13.45	14.41	19.1	15.99	5.73	4.9	4.12	9.28	7.61	4.42	3.5	22.84
ENSG00000228991.2		0	0.04	0	1.42	0	0.03	8.35	0	2.93	0	2.35	2.35	0	0	0
ENSG00000229055.3		0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0
ENSG00000229084.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229137.2		0.12	0.09	0.24	0.25	0	0.17	0.09	0.13	0.09	0	0.07	0	0	0	0
ENSG00000229164.5		0	0	0	0	0.1	0	0.06	1.22	0.02	0	0	0	0	0	0
ENSG00000229198.2		1.22	0.14	1.87	0	0	2.3	4.14	0	4.92	0	0	0	0	0	0
ENSG00000229200.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229387.2		5.52	0	7.03	8.4	2.68	3.68	0.36	4.72	0	3.81	0	0	0	0	0
ENSG00000229420.1		0	0.12	0	0	0	0	0	0	0	0.32	0	0	0	0	0
ENSG00000229464.1		0.36	0	0	0	0	0	0	0	0	0	0	0.18	0.15	0	0
ENSG00000229471.1		0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229472.1		0	0.09	0	0	0	3.03	1.99	0	0.8	0.45	0.46	0.39	0	0	0
ENSG00000229481.1		0.13	0.1	0.94	0.01	0.29	0.96	2.02	0.86	0.13	0	0	1.42	0.47	0.02	1.23
ENSG00000229489.2		0	0	0	0	1.92	0	0	0.09	0.04	0	0.09	0	0	0	0
ENSG00000229513.1		0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0
ENSG00000229523.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229542.3		0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0
ENSG00000229556.2		0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0
ENSG00000229583.1		0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0
ENSG00000229615.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229620.1		0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0
ENSG00000229645.4		0.72	0.63	0.2	0.5	0.8	1.36	0.15	1.96	0.01	0.19	0	0.05	0.59	0.22	0.51
ENSG00000229683.1		0	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0
ENSG00000229702.1		0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0
ENSG00000229729.3		9.42	2.73	10	8.84	2.91	5.5	9.28	15	2.71	1.46	4.67	3.57	0.98	5.17	5.92
ENSG00000229746.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229789.1		0.03	0.4	0.04	0.28	0.16	0.32	1.54	0.86	3.14	1.87	0.01	0	0.1	0.56	0.26
ENSG00000229796.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229801.1		0.63	0	0.9	0	0.17	0	0.1	0.35	0	0	0	0.13	0	0	0.97
ENSG00000229818.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229825.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229841.1		0.1	0.24	0.27	0.16	0.09	0.21	0.48	0.11	0.37	0.1	0.18	0.42	0.18	0.03	0.09
ENSG00000229874.2		12.25	15.28	13.24	25.2	13.13	2.35	7.25	15.83	58.37	2.37	0.81	0	0	1.37	2.55
ENSG00000229936.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229947.1		0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
ENSG00000229952.1		0	0.27	1.4	0.4	0	0	0.26	0	0.56	1.03	0	2.07	1.45	0	0.2
ENSG00000229974.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230024.1		0	0	0	0.27	0	0	0.42	0	0.59	0	0.24	0	0	0	0
ENSG00000230036.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230055.2		57.04	33.36	39.36	59.5	21.64	76.69	26.23	59.19	36.79	49.6	28.71	39.47	18.16	17.97	26.08
ENSG00000230058.1		0	0.04	0.15	0	0	0	0	0	0	0	0	0.11	0	0	0
ENSG00000230110.3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230195.1		0	0	0	0.23	0	0	0	0	0	0.51	0	0	0	0.28	0
ENSG00000230210.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230255.1		0	0.02	0.21	0	0	0	0	0.15	0.25	0.06	0	0.1	0	0	0.12
ENSG00000230259.2		2.22	1.34	0	2.28	2.53	7.72	0.96	8.43	0.05	5.66	7.04	2.85	0.67	0.86	0
ENSG00000230281.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230372.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230410.1		0	0.02	0	0	0	0	0.86	0	0.33	0.12	0	0	0	0	0
ENSG00000230446.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230455.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230493.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230553.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230567.3		1.08	0.13	3.52	2.88	2.07	0.43	1.88	0	0.02	0.23	0.2	0.01	0.07	3.95	0
ENSG00000230582.2		0	0	0	0.16	0	0	0	0	0.08	0	0.2	0.11	0	0	0
ENSG00000230610.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230633.1		0.22	0.6	0	0.09	0	1	0.27	0	0.28	0.2	0.25	0.44	0.19	0	0.41
ENSG00000230761.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230812.1		0	0.17	0.11	0.18	0.11	0	0	0	0	0	0	0	0	0.25	0
ENSG00000230850.3		1.94	2.73	3.38	0.05	0.38	1.93	0.35	1.67	11.29	3.15	1.26	3.14	1.25	3.31	3.46
ENSG00000230856.1		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000230857.2		0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0
ENSG00000230880.2		0.21	0.09	1.73	0	0.08	0.23	0.06	1.83	4.18	0.11	0.45	1.94	0.37	2.46	1.31
ENSG00000230903.5		10.15	42.25	135.28	205.97	98.78	5.97	102.59	84.84	130.86	260.35	306.94	264.99	74.56	259.15	215.48
ENSG00000230906.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230925.3		0	0	0	0.04	0	0.07	0.08	0	0	0	0	0.05	0.04	0	0
ENSG00000230939.1		0.75	0.71	1.41	0.24	0.5	0	0.89	0.81	0.54	0.59	0.11	0.37	0.16	1.28	0.85
ENSG00000230940.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230981.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230998.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231025.1		2.24	4.37	2.46	3.37	1.54	2.78	1.74	2.9	1.05	1.28	1.49	3.62	1.86	3.92	2.01
ENSG00000231027.1		0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0
ENSG00000231091.1		0	0	0	0	0	0	2.01	0	24.24	0	0	0	0	0	0
ENSG00000231121.2		0	0	0.1	0.03	0.05	0.1	0.03	0	0	0	0	0	0	0.22	0
ENSG00000231145.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231182.2		0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0
ENSG00000231196.3		0.12	0.03	0.08	0.47	0	0	0	0	0	0	1.97	0.25	0.21	0.09	0
ENSG00000231209.1		0	0	0.94	0	0	0	0.39	0	0	0	0	0	0	0	2.57
ENSG00000231242.1		0.03	0.02	0.85	0.4	0.02	0.02	0.41	0	2.62	0.03	0	0.18	0.04	0.1	0.56
ENSG00000231267.2		0	0	0	0	0	0	0	0	0	0	0.04	0	0.11	0	0
ENSG00000231273.1		0	0	0.28	0.34	0	0	0.32	0.43	0.59	0	0	0	0	0	0
ENSG00000231283.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231289.1		0	0.03	0.11	0	0	0.05	0	0.07	0	0	0	0	0.01	0	0
ENSG00000231294.1		0	0.04	0	0	0.12	0	0.28	0	0	0.08	0	0.09	0	0	0.64
ENSG00000231315.2		0.04	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231335.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231342.2		0	0.01	0	0.11	0.04	0.05	0	0.04	0.07	0.01	0.02	0.12	0.07	0	0.03
ENSG00000231360.2		5.41	1.63	6.88	2.79	6.12	2.38	7.59	1.94	1.87	7.12	1.41	1.09	0.92	1.34	3.32
ENSG00000231363.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231379.1		0	0.02	0	0	0	0	0	0	0.01	0	0	0	0	0	0.04
ENSG00000231391.1		0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0
ENSG00000231448.1		0	0	0	0	0	0.04	0	0	6.4	0	0	0	0	0	0
ENSG00000231457.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231459.1		0	0	0	0	0	0.03	0	0	0	0.02	0.01	0	0	0	0
ENSG00000231481.1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231486.3		0.18	0	0.06	0	0.17	0	0	0	0	0	0	0	0	0	0
ENSG00000231511.2		0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231517.2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
